id,n_victimas,tipo_de_calle,comuna,longitud,latitud,participantes,victima,acusado,direccion_normalizada,rol,sexo,edad,fecha_hora,fecha_fallecimiento,categoria_edad,encrucijada
2021-0009,1,AVENIDA,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PAYSANDU y GAONA AV.,CONDUCTOR,MASCULINO,31,2021-01-23 05:30:00,2021-01-23,30-44,True
2021-0010,1,GRAL PAZ,12,-58.5007381,-34.5497951,MOTO-AUTO,MOTO,AUTO,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",CONDUCTOR,MASCULINO,28,2021-01-23 08:00:00,2021-01-23,18-29,True
2021-0011,1,AVENIDA,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,SANTA FE AV. 1675,PEATON,MASCULINO,21,2021-01-27 01:04:26,2021-01-27,18-29,False
2021-0012,1,AUTOPISTA,8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",PEATON,MASCULINO,35,2021-01-29 20:07:22,2021-01-29,30-44,True
2021-0013,1,AVENIDA,10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",CONDUCTOR,MASCULINO,41,2021-01-31 06:10:00,2021-01-31,30-44,True
2021-0014,1,AVENIDA,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,SAN MARTIN AV. y NOGOYA,PEATON,MASCULINO,28,2021-02-02 00:50:00,2021-02-18,18-29,True
2021-0015,1,AVENIDA,15,-58.49018543,-34.5972499,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,SAN MARTIN AV. y TINOGASTA,CONDUCTOR,MASCULINO,26,2021-02-06 03:05:00,2021-02-06,18-29,True
2021-0016,1,AVENIDA,8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",CONDUCTOR,MASCULINO,22,2021-02-14 05:50:00,2021-02-14,18-29,True
2021-0017,1,AVENIDA,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,SALTA y CASEROS AV.,CONDUCTOR,MASCULINO,33,2021-02-17 04:10:00,2021-02-17,30-44,True
2021-0018,1,CALLE,3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,"JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",PEATON,MASCULINO,36,2021-02-20 19:00:00,2021-03-08,30-44,True
2021-0019,1,AVENIDA,12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",CONDUCTOR,MASCULINO,30,2021-02-21 01:20:00,2021-02-21,30-44,True
2021-0020,1,CALLE,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,POTOSI y GASCON,PEATON,FEMENINO,35,2021-02-21 15:00:00,2021-02-21,30-44,True
2021-0021,1,CALLE,3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",CONDUCTOR,MASCULINO,39,2021-02-26 05:30:00,2021-03-04,30-44,True
2021-0022,1,AVENIDA,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,AUTO,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-02-28 12:00:00,2021-03-06,65+,True
2021-0023,1,AUTOPISTA,4,-58.39494285664109,-34.644526204916424,MOTO-CARGAS,MOTO,CARGAS,"AU BUENOS AIRES LA PLATA  KM 4,5",CONDUCTOR,MASCULINO,24,2021-03-01 09:20:00,2021-03-01,18-29,False
2021-0024,1,AVENIDA,9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,"PERON, EVA AV. y PIEDRA BUENA AV.",CICLISTA,MASCULINO,5,2021-03-03 16:30:00,2021-03-03,0-17,True
2021-0025,1,GRAL PAZ,8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",CONDUCTOR,MASCULINO,37,2021-03-11 03:45:00,2021-03-11,30-44,True
2021-0026,1,AUTOPISTA,4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",CONDUCTOR,MASCULINO,36,2021-03-15 02:35:00,2021-03-15,30-44,False
2021-0027,1,GRAL PAZ,12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,"PAZ, GRAL. AV. y DONADO",CONDUCTOR,FEMENINO,19,2021-03-16 15:30:00,2021-03-16,18-29,True
2021-0028,1,AVENIDA,7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,"COREA AV. y TORRES Y TENORIO, PRES.",PEATON,MASCULINO,35,2021-03-29 17:20:00,2021-03-29,30-44,True
2021-0029,1,AVENIDA,7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",CONDUCTOR,MASCULINO,26,2021-03-31 18:05:00,2021-04-02,18-29,True
2021-0030,1,CALLE,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,FINOCHIETTO ENRIQUE DR. 1623,PEATON,MASCULINO,36,2021-04-03 18:30:00,2021-04-07,30-44,False
2021-0031,1,AVENIDA,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,9 DE JULIO AV. e INDEPENDENCIA AV.,PEATON,FEMENINO,68,2021-04-07 10:29:00,2021-04-11,65+,True
2021-0032,1,AUTOPISTA,13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,"CANTILO, INT. y GUIRALDES, INT.",PEATON,MASCULINO,60,2021-04-10 19:55:00,2021-04-29,45-64,True
2021-0033,1,AUTOPISTA,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,AUTOPISTA 25 DE MAYO y BOEDO AV.,CONDUCTOR,MASCULINO,33,2021-04-14 17:50:00,2021-04-14,30-44,False
2021-0034,1,AVENIDA,4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,"ALCORTA, AMANCIO AV. y ZAVALETA",PASAJERO_ACOMPAÑANTE,FEMENINO,26,2021-04-19 14:40:00,2021-04-19,18-29,True
2021-0035,1,AVENIDA,8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,"JANER, ANA MARIA y LAFUENTE AV.",CONDUCTOR,MASCULINO,24,2021-05-03 09:20:00,2021-05-03,18-29,True
2021-0036,1,GRAL PAZ,11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",CONDUCTOR,MASCULINO,36,2021-05-09 06:00:00,2021-05-09,30-44,True
2021-0037,1,AVENIDA,13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,"MONROE y BALBIN, RICARDO, DR. AV.",PEATON,FEMENINO,58,2021-05-11 07:10:00,2021-05-11,45-64,True
2021-0038,1,AVENIDA,14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,"JUSTO, JUAN B. AV. y SANTA FE AV.",CONDUCTOR,FEMENINO,44,2021-05-14 11:40:00,2021-05-14,30-44,True
2021-0039,1,AVENIDA,9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",CICLISTA,MASCULINO,86,2021-05-15 12:09:00,2021-06-05,65+,True
2021-0040,1,GRAL PAZ,13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",CONDUCTOR,MASCULINO,27,2021-05-20 05:50:00,2021-05-20,18-29,True
2021-0041,1,AVENIDA,14,-58.40986646,-34.5772806,PEATON-PASAJEROS,PEATON,PASAJEROS,DEL LIBERTADOR AV. y CASARES AV.,PEATON,MASCULINO,75,2021-05-20 08:30:00,2021-05-20,65+,True
2021-0042,1,AVENIDA,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,RIVADAVIA AV. 10900,PEATON,MASCULINO,39,2021-05-21 05:00:00,2021-05-21,30-44,False
2021-0043,1,AVENIDA,9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,"ALBERDI, JUAN BAUTISTA AV. y PILAR",PEATON,MASCULINO,50,2021-05-22 18:26:00,2021-05-22,45-64,True
2021-0044,1,AVENIDA,9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"PERON, EVA AV. y ACOSTA, MARIANO",PASAJERO_ACOMPAÑANTE,MASCULINO,21,2021-05-25 02:00:00,2021-05-25,18-29,True
2021-0045,1,AUTOPISTA,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,CONDUCTOR,MASCULINO,22,2021-05-26 17:24:00,2021-05-26,18-29,False
2021-0046,1,AVENIDA,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,ELCANO AV. y GUZMAN AV.,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2021-05-31 02:00:00,2021-05-31,18-29,True
2021-0047,1,AVENIDA,4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,"VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",CONDUCTOR,MASCULINO,59,2021-06-02 16:00:00,2021-06-02,45-64,True
2021-0048,1,AVENIDA,12,-58.49026573,-34.5698141,BICICLETA-AUTO,BICICLETA,AUTO,CAPDEVILA y CONGRESO AV.,CICLISTA,MASCULINO,44,2021-06-03 09:58:00,2021-06-23,30-44,True
2021-0049,1,AVENIDA,8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",CONDUCTOR,MASCULINO,74,2021-06-03 20:30:00,2021-06-03,65+,False
2021-0050,1,AVENIDA,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,DEL LIBERTADOR AV. 5958,CONDUCTOR,MASCULINO,56,2021-06-10 13:30:00,2021-06-10,45-64,False
2021-0051,1,AVENIDA,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,27 DE FEBRERO AV. y EREZCANO AV.,PEATON,MASCULINO,73,2021-06-15 19:20:00,2021-06-16,65+,True
2021-0052,1,GRAL PAZ,8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"PAZ, GRAL. AV. 14723",PASAJERO_ACOMPAÑANTE,FEMENINO,19,2021-06-20 05:40:00,2021-06-20,18-29,False
2021-0053,1,AVENIDA,15,-58.44399875,-34.5947736,PEATON-BICICLETA,PEATON,BICICLETA,CORRIENTES AV. 5783,PEATON,MASCULINO,58,2021-06-20 12:00:00,2021-06-30,45-64,False
